"id","__typename","_deleted","_lastChangedAt","_version","bribe","createdAt","district_en","district_km","friendliness","health_centre_en","health_centre_km","province_en","province_km","quality","speed","submitted","updatedAt","version","visited_date"
"d305a8c0-0db1-11ee-931c-9d22eab51887","YobolHealthFeedback","0","1690389031","1","false","2023-06-18T08:26:30.506Z","Siem Reap","សៀមរាប","3","The late Kate Kream Health Center","មណ្ឌលសុខភាពចុង ឃ្នៀស","Siem Reap City","ក្រុងសៀមរាប","3","3","2023-06-18T08:26:29.580Z","2023-07-28T11:12:52.668Z","5","2020-01"
"6afa2290-0b24-11ee-99dd-13c3d0cfa40c","YobolHealthFeedback","0","1690389031","1","true","2023-06-15T02:29:14.463Z","Kampong Cham / Kampong Cham","កំពង់ចាម/កំពង់សៀម","3","Cell Health Center","មណ្ឌលសុខភាព​ក្រឡា","Kampong Cham","កំពង់ចាម","3","3","2023-06-15T02:29:13.657Z","2023-07-28T11:12:52.839Z","5","2022-05"
"9a895dd0-0da6-11ee-8cd0-03c8d097b88a","YobolHealthFeedback","0","1690389031","1","false","2023-06-18T07:06:12.182Z","Siem Reap","សៀមរាប","4","The late Kate Kream Health Center","មណ្ឌលសុខភាពចុង ឃ្នៀស","Siem Reap City","ក្រុងសៀមរាប","4","3","2023-06-18T07:06:10.350Z","2023-07-28T11:12:53.011Z","5","2022-01"
"1b5d87f0-0d85-11ee-8e31-5b55e350ac78","YobolHealthFeedback","0","1690389031","1","false","2023-06-18T03:06:20.326Z","Siem Reap","សៀមរាប","4","Health Center","មណ្ឌលសុខភាពក្របីរៀល","Siem Reap City","ក្រុងសៀមរាប","4","3","2023-06-18T03:06:23.600Z","2023-07-28T11:12:53.183Z","5","2022-04"
"ea6c1970-0b56-11ee-b86f-c987d9321d63","YobolHealthFeedback","0","1690389032","1","false","2023-06-15T08:30:43.417Z","Kampong Cham / Kampong Cham","កំពង់ចាម/កំពង់សៀម","4","Sambor Health Center","មណ្ឌលសុខភាពសំបួរមាស","Kampong Cham","កំពង់ចាម","4","3","2023-06-15T08:30:42.312Z","2023-07-28T11:12:53.355Z","5","2021-06"
"d588a750-0b86-11ee-bac6-975de6ae2979","YobolHealthFeedback","0","1690389032","1","true","2023-06-15T14:13:42.156Z","Stung Trang","ស្ទឹងត្រង់","4","The Conditions of the Conditions","មណ្ឌលសុខភាពខ្ពបតាងួន","Kampong Cham","កំពង់ចាម","3","4","2023-06-15T14:13:43.109Z","2023-07-28T11:12:53.527Z","5","2022-06"
"f86a0550-0d95-11ee-b3c8-d3ece7a7797d","YobolHealthFeedback","0","1690389032","1","false","2023-06-18T05:07:07.173Z","Siem Reap","សៀមរាប","3","Siem Reap Health Center","មណ្ឌលសុខភាពជ្រាវ","Siem Reap City","ក្រុងសៀមរាប","3","3","2023-06-18T05:07:06.405Z","2023-07-28T11:12:53.700Z","5","2023-05"
"3ff2f9d0-0cbb-11ee-bc08-abf8fbc49998","YobolHealthFeedback","0","1690389032","1","false","2023-06-17T03:01:27.568Z","Siem Reap","សៀមរាប","3","Hoking Health Center","មណ្ឌលសុខភាពគោកចក","Siem Reap City","ក្រុងសៀមរាប","5","4","2023-06-17T03:01:26.637Z","2023-07-28T11:12:53.870Z","5","2020-04"
"77cb3110-099b-11ee-9b1c-619b6e7ab885","YobolHealthFeedback","0","1690389032","1","false","2023-06-13T03:36:24.198Z","Ban Lung Municipality","បានលុង","3","Banlung Health Center","មណ្ឌលសុខភាពបានលុង","Trailery","រតនគិរី","3","3","2023-06-13T03:36:22.946Z","2023-07-28T11:12:54.043Z","5","2022-02"
"9a864e50-0bea-11ee-8b29-6bdcc82c92ef","YobolHealthFeedback","0","1690389033","1","false","2023-06-16T02:07:54.733Z","Kampong Cham / Kampong Cham","កំពង់ចាម/កំពង់សៀម","4","Sambor Health Center","មណ្ឌលសុខភាពសំបួរមាស","Kampong Cham","កំពង់ចាម","3","4","2023-06-16T02:07:53.782Z","2023-07-28T11:12:54.225Z","5","2023-02"
"fe444530-0688-11ee-8d58-a3fb172dc1d1","YobolHealthFeedback","0","1690389033","1","true","2023-06-09T05:46:36.507Z","Batheay","បាធាយ","3","Chorng Health Center","មណ្ឌលសុខភាពជើងឆ្នុក","Kampong Cham","កំពង់ចាម","3","4","2023-06-09T05:46:34.627Z","2023-07-28T11:12:54.403Z","5","2022-05"
"f53a23d0-051e-11ee-b3e5-7f13bc422a37","YobolHealthFeedback","0","1690389033","1","true","2023-06-07T10:35:01.519Z","Batheay","បាធាយ","3","Dam Health Center","មណ្ឌលសុខភាពទំនប់","Kampong Cham","កំពង់ចាម","3","3","2023-06-07T10:35:01.645Z","2023-07-28T11:12:54.574Z","5","2023-02"
"738944e0-0b4c-11ee-802c-efd759fe6f99","YobolHealthFeedback","0","1690389033","1","false","2023-06-15T07:15:48.207Z","Ban Lung Municipality","បានលុង","3","Banlung Health Center","មណ្ឌលសុខភាពបានលុង","Trailery","រតនគិរី","3","3","2023-06-15T07:15:47.886Z","2023-07-28T11:12:54.749Z","5","2019-09"
"0fcc3290-0c33-11ee-821d-b1a331ac2938","YobolHealthFeedback","0","1690389034","1","false","2023-06-16T10:46:34.998Z","Siem Reap","សៀមរាប","4","Rolling water health center","មណ្ឌលសុខភាពទឹក វិល","Siem Reap City","ក្រុងសៀមរាប","3","3","2023-06-16T10:46:34.297Z","2023-07-28T11:12:54.923Z","5","2022-05"
"08aa6be0-0b5b-11ee-ad1d-6f2d6b93e44f","YobolHealthFeedback","0","1690389034","1","false","2023-06-15T09:00:10.191Z","Ban Lung Municipality","បានលុង","3","Banlung Health Center","មណ្ឌលសុខភាពបានលុង","Trailery","រតនគិរី","3","3","2023-06-15T09:00:11.039Z","2023-07-28T11:12:55.097Z","5","2021-01"
"0936cf40-0a5c-11ee-b2f0-73433162c0bf","YobolHealthFeedback","0","1690389034","1","false","2023-06-14T02:34:51.327Z","Ban Lung Municipality","បានលុង","3","Banlung Health Center","មណ្ឌលសុខភាពបានលុង","Trailery","រតនគិរី","3","3","2023-06-14T02:34:50.293Z","2023-07-28T11:12:55.281Z","5","2019-04"
"11d425b0-0900-11ee-9bfb-99f582f9b45d","YobolHealthFeedback","0","1690389034","1","false","2023-06-12T09:04:01.045Z","Ban Lung Municipality","បានលុង","4","Provincial Hospital","មន្ទីរពេទ្យខេត្ត","Trailery","រតនគិរី","5","4","2023-06-12T09:03:59.884Z","2023-07-28T11:12:55.465Z","5","2022-10"
"79bea910-0d7f-11ee-92c8-f5720d84386b","YobolHealthFeedback","0","1690389035","1","false","2023-06-18T02:26:06.325Z","Siem Reap","សៀមរាប","4","Health Center","មណ្ឌលសុខភាពក្របីរៀល","Siem Reap City","ក្រុងសៀមរាប","3","4","2023-06-18T02:26:04.961Z","2023-07-28T11:12:55.638Z","5","2023-06"
"b3549830-0b57-11ee-896d-97c3f8698788","YobolHealthFeedback","0","1690389035","1","false","2023-06-15T08:36:16.535Z","Ban Lung Municipality","បានលុង","4","Banlung Health Center","មណ្ឌលសុខភាពបានលុង","Trailery","រតនគិរី","3","3","2023-06-15T08:36:19.379Z","2023-07-28T11:12:55.816Z","5","2022-02"
